,price,volume
2022-09-05 16:00:00+00:00,0.0,0.0
2022-09-05 16:30:00+00:00,0.0,0.0
2022-09-05 17:00:00+00:00,0.0,0.0
2022-09-05 17:30:00+00:00,0.0,0.0
2022-09-05 18:00:00+00:00,0.0,0.0
2022-09-05 18:30:00+00:00,0.0,0.0
2022-09-05 19:00:00+00:00,0.0,0.0
2022-09-05 19:30:00+00:00,0.0,0.0
2022-09-05 20:00:00+00:00,0.0,0.0
2022-09-05 20:30:00+00:00,0.0,0.0
2022-09-05 21:00:00+00:00,0.0,0.0
2022-09-05 21:30:00+00:00,0.0,0.0
2022-09-05 22:00:00+00:00,0.0,0.0
2022-09-05 22:30:00+00:00,0.0,0.0
2022-09-05 23:00:00+00:00,0.0,0.0
2022-09-05 23:30:00+00:00,0.0,0.0
2022-09-06 00:00:00+00:00,0.0,0.0
2022-09-06 00:30:00+00:00,0.0,0.0
2022-09-06 01:00:00+00:00,0.0,0.0
2022-09-06 01:30:00+00:00,0.0,0.0
2022-09-06 02:00:00+00:00,0.0,0.0
2022-09-06 02:30:00+00:00,0.0,0.0
2022-09-06 03:00:00+00:00,0.0,0.0
2022-09-06 03:30:00+00:00,0.0,0.0
2022-09-06 04:00:00+00:00,0.0,0.0
2022-09-06 04:30:00+00:00,0.0,0.0
2022-09-06 05:00:00+00:00,0.0,0.0
2022-09-06 05:30:00+00:00,0.0,0.0
2022-09-06 06:00:00+00:00,0.0,0.0
2022-09-06 06:30:00+00:00,0.0,0.0
2022-09-06 07:00:00+00:00,0.0,0.0
2022-09-06 07:30:00+00:00,0.0,0.0
2022-09-06 08:00:00+00:00,0.0,0.0
2022-09-06 08:30:00+00:00,0.0,0.0
2022-09-06 09:00:00+00:00,0.0,0.0
2022-09-06 09:30:00+00:00,0.0,0.0
2022-09-06 10:00:00+00:00,0.0,0.0
2022-09-06 10:30:00+00:00,0.0,0.0
2022-09-06 11:00:00+00:00,0.0,0.0
2022-09-06 11:30:00+00:00,0.0,0.0
2022-09-06 12:00:00+00:00,0.0,0.0
2022-09-06 12:30:00+00:00,0.0,0.0
2022-09-06 13:00:00+00:00,0.0,0.0
2022-09-06 13:30:00+00:00,0.0,0.0
2022-09-06 14:00:00+00:00,0.0,0.0
2022-09-06 14:30:00+00:00,0.0,0.0
2022-09-06 15:00:00+00:00,0.0,0.0
2022-09-06 15:30:00+00:00,0.0,0.0
2022-09-06 16:00:00+00:00,0.0,0.0
2022-09-06 16:30:00+00:00,0.0,0.0
2022-09-06 17:00:00+00:00,0.0,0.0
2022-09-06 17:30:00+00:00,0.0,0.0
2022-09-06 18:00:00+00:00,0.0,0.0
2022-09-06 18:30:00+00:00,0.0,0.0
2022-09-06 19:00:00+00:00,0.0,0.0
2022-09-06 19:30:00+00:00,0.0,0.0
2022-09-06 20:00:00+00:00,0.0,0.0
2022-09-06 20:30:00+00:00,0.0,0.0
2022-09-06 21:00:00+00:00,0.0,0.0
2022-09-06 21:30:00+00:00,0.0,0.0
2022-09-06 22:00:00+00:00,0.0,0.0
2022-09-06 22:30:00+00:00,0.0,0.0
2022-09-06 23:00:00+00:00,0.0,0.0
2022-09-06 23:30:00+00:00,0.0,0.0
2022-09-07 00:00:00+00:00,0.0,0.0
2022-09-07 00:30:00+00:00,0.0,0.0
2022-09-07 01:00:00+00:00,0.0,0.0
2022-09-07 01:30:00+00:00,0.0,0.0
2022-09-07 02:00:00+00:00,0.0,0.0
2022-09-07 02:30:00+00:00,0.0,0.0
2022-09-07 03:00:00+00:00,0.0,0.0
2022-09-07 03:30:00+00:00,0.0,0.0
2022-09-07 04:00:00+00:00,0.0,0.0
2022-09-07 04:30:00+00:00,0.0,0.0
2022-09-07 05:00:00+00:00,0.0,0.0
2022-09-07 05:30:00+00:00,0.0,0.0
2022-09-07 06:00:00+00:00,0.0,0.0
2022-09-07 06:30:00+00:00,0.0,0.0
2022-09-07 07:00:00+00:00,0.0,0.0
2022-09-07 07:30:00+00:00,0.0,0.0
2022-09-07 08:00:00+00:00,0.0,0.0
2022-09-07 08:30:00+00:00,0.0,0.0
2022-09-07 09:00:00+00:00,0.0,0.0
2022-09-07 09:30:00+00:00,0.0,0.0
2022-09-07 10:00:00+00:00,0.0,0.0
2022-09-07 10:30:00+00:00,0.0,0.0
2022-09-07 11:00:00+00:00,0.0,0.0
2022-09-07 11:30:00+00:00,0.0,0.0
2022-09-07 12:00:00+00:00,0.0,0.0
2022-09-07 12:30:00+00:00,0.0,0.0
2022-09-07 13:00:00+00:00,0.0,0.0
2022-09-07 13:30:00+00:00,0.0,0.0
2022-09-07 14:00:00+00:00,0.0,0.0
2022-09-07 14:30:00+00:00,0.0,0.0
2022-09-07 15:00:00+00:00,0.0,0.0
2022-09-07 15:30:00+00:00,0.0,0.0
2022-09-07 16:00:00+00:00,0.0,0.0
2022-09-07 16:30:00+00:00,0.0,0.0
2022-09-07 17:00:00+00:00,0.0,0.0
2022-09-07 17:30:00+00:00,0.0,0.0
2022-09-07 18:00:00+00:00,0.0,0.0
2022-09-07 18:30:00+00:00,0.0,0.0
2022-09-07 19:00:00+00:00,0.0,0.0
2022-09-07 19:30:00+00:00,0.0,0.0
2022-09-07 20:00:00+00:00,0.0,0.0
2022-09-07 20:30:00+00:00,0.0,0.0
2022-09-07 21:00:00+00:00,0.0,0.0
2022-09-07 21:30:00+00:00,0.0,0.0
2022-09-07 22:00:00+00:00,0.0,0.0
2022-09-07 22:30:00+00:00,0.0,0.0
2022-09-07 23:00:00+00:00,0.0,0.0
2022-09-07 23:30:00+00:00,0.0,0.0
2022-09-08 00:00:00+00:00,0.0,0.0
